from,to,multimodal,segm
WOMEN/Jackets_Coats/id_00005652/04_7_additional.jpg,WOMEN/Jackets_Coats/id_00005652/04_3_back.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_1_front.jpg,WOMEN/Jackets_Coats/id_00005652/04_7_additional.jpg,TRUE,TRUE
WOMEN/Jackets_Coats/id_00005652/04_1_front.jpg,WOMEN/Jackets_Coats/id_00005652/04_2_side.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_1_front.jpg,WOMEN/Jackets_Coats/id_00005652/04_3_back.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_2_side.jpg,WOMEN/Jackets_Coats/id_00005652/04_7_additional.jpg,TRUE,TRUE
WOMEN/Jackets_Coats/id_00005652/04_2_side.jpg,WOMEN/Jackets_Coats/id_00005652/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_2_side.jpg,WOMEN/Jackets_Coats/id_00005652/04_3_back.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_3_back.jpg,WOMEN/Jackets_Coats/id_00005652/04_7_additional.jpg,TRUE,TRUE
WOMEN/Jackets_Coats/id_00005652/04_3_back.jpg,WOMEN/Jackets_Coats/id_00005652/04_1_front.jpg,TRUE,FALSE
WOMEN/Jackets_Coats/id_00005652/04_3_back.jpg,WOMEN/Jackets_Coats/id_00005652/04_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_2_side.jpg,WOMEN/Dresses/id_00007856/03_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_2_side.jpg,WOMEN/Dresses/id_00007856/03_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_2_side.jpg,WOMEN/Dresses/id_00007856/03_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007856/03_7_additional.jpg,WOMEN/Dresses/id_00007856/03_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_7_additional.jpg,WOMEN/Dresses/id_00007856/03_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_7_additional.jpg,WOMEN/Dresses/id_00007856/03_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007856/03_3_back.jpg,WOMEN/Dresses/id_00007856/03_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_3_back.jpg,WOMEN/Dresses/id_00007856/03_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_3_back.jpg,WOMEN/Dresses/id_00007856/03_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00007856/03_1_front.jpg,WOMEN/Dresses/id_00007856/03_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_1_front.jpg,WOMEN/Dresses/id_00007856/03_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00007856/03_1_front.jpg,WOMEN/Dresses/id_00007856/03_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00006280/01_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00006280/01_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_4_full.jpg,WOMEN/Blouses_Shirts/id_00006280/01_7_additional.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00006280/01_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00006280/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00006280/01_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_1_front.jpg,WOMEN/Blouses_Shirts/id_00006280/01_7_additional.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00006280/01_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00006280/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00006280/01_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_2_side.jpg,WOMEN/Blouses_Shirts/id_00006280/01_7_additional.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00006280/01_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00006280/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00006280/01_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006280/01_7_additional.jpg,WOMEN/Blouses_Shirts/id_00006280/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_7_additional.jpg,MEN/Tees_Tanks/id_00007723/10_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_7_additional.jpg,MEN/Tees_Tanks/id_00007723/10_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_7_additional.jpg,MEN/Tees_Tanks/id_00007723/10_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_1_front.jpg,MEN/Tees_Tanks/id_00007723/10_7_additional.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00007723/10_1_front.jpg,MEN/Tees_Tanks/id_00007723/10_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_1_front.jpg,MEN/Tees_Tanks/id_00007723/10_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_3_back.jpg,MEN/Tees_Tanks/id_00007723/10_7_additional.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00007723/10_3_back.jpg,MEN/Tees_Tanks/id_00007723/10_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_3_back.jpg,MEN/Tees_Tanks/id_00007723/10_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_2_side.jpg,MEN/Tees_Tanks/id_00007723/10_7_additional.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00007723/10_2_side.jpg,MEN/Tees_Tanks/id_00007723/10_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007723/10_2_side.jpg,MEN/Tees_Tanks/id_00007723/10_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_2_side.jpg,MEN/Tees_Tanks/id_00007748/01_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00007748/01_2_side.jpg,MEN/Tees_Tanks/id_00007748/01_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_2_side.jpg,MEN/Tees_Tanks/id_00007748/01_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_4_full.jpg,MEN/Tees_Tanks/id_00007748/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_4_full.jpg,MEN/Tees_Tanks/id_00007748/01_1_front.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_4_full.jpg,MEN/Tees_Tanks/id_00007748/01_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_1_front.jpg,MEN/Tees_Tanks/id_00007748/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_1_front.jpg,MEN/Tees_Tanks/id_00007748/01_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00007748/01_1_front.jpg,MEN/Tees_Tanks/id_00007748/01_3_back.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_3_back.jpg,MEN/Tees_Tanks/id_00007748/01_2_side.jpg,TRUE,FALSE
MEN/Tees_Tanks/id_00007748/01_3_back.jpg,MEN/Tees_Tanks/id_00007748/01_4_full.jpg,TRUE,TRUE
MEN/Tees_Tanks/id_00007748/01_3_back.jpg,MEN/Tees_Tanks/id_00007748/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_2_side.jpg,WOMEN/Tees_Tanks/id_00003343/08_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_2_side.jpg,WOMEN/Tees_Tanks/id_00003343/08_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00003343/08_2_side.jpg,WOMEN/Tees_Tanks/id_00003343/08_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_3_back.jpg,WOMEN/Tees_Tanks/id_00003343/08_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_3_back.jpg,WOMEN/Tees_Tanks/id_00003343/08_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00003343/08_3_back.jpg,WOMEN/Tees_Tanks/id_00003343/08_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_4_full.jpg,WOMEN/Tees_Tanks/id_00003343/08_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_4_full.jpg,WOMEN/Tees_Tanks/id_00003343/08_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_4_full.jpg,WOMEN/Tees_Tanks/id_00003343/08_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_1_front.jpg,WOMEN/Tees_Tanks/id_00003343/08_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_1_front.jpg,WOMEN/Tees_Tanks/id_00003343/08_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003343/08_1_front.jpg,WOMEN/Tees_Tanks/id_00003343/08_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00002217/02_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002217/02_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002217/02_7_additional.jpg,WOMEN/Blouses_Shirts/id_00002217/02_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002217/02_3_back.jpg,WOMEN/Blouses_Shirts/id_00002217/02_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00002217/02_3_back.jpg,WOMEN/Blouses_Shirts/id_00002217/02_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00002217/02_1_front.jpg,WOMEN/Blouses_Shirts/id_00002217/02_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00002217/02_1_front.jpg,WOMEN/Blouses_Shirts/id_00002217/02_3_back.jpg,TRUE,FALSE
WOMEN/Cardigans/id_00006779/02_3_back.jpg,WOMEN/Cardigans/id_00006779/02_4_full.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_3_back.jpg,WOMEN/Cardigans/id_00006779/02_7_additional.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_3_back.jpg,WOMEN/Cardigans/id_00006779/02_1_front.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_4_full.jpg,WOMEN/Cardigans/id_00006779/02_3_back.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_4_full.jpg,WOMEN/Cardigans/id_00006779/02_7_additional.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_4_full.jpg,WOMEN/Cardigans/id_00006779/02_1_front.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_7_additional.jpg,WOMEN/Cardigans/id_00006779/02_3_back.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_7_additional.jpg,WOMEN/Cardigans/id_00006779/02_4_full.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_7_additional.jpg,WOMEN/Cardigans/id_00006779/02_1_front.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_1_front.jpg,WOMEN/Cardigans/id_00006779/02_3_back.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_1_front.jpg,WOMEN/Cardigans/id_00006779/02_4_full.jpg,TRUE,TRUE
WOMEN/Cardigans/id_00006779/02_1_front.jpg,WOMEN/Cardigans/id_00006779/02_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007274/01_2_side.jpg,WOMEN/Tees_Tanks/id_00007274/01_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007274/01_2_side.jpg,WOMEN/Tees_Tanks/id_00007274/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_2_side.jpg,WOMEN/Tees_Tanks/id_00007274/01_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_7_additional.jpg,WOMEN/Tees_Tanks/id_00007274/01_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_7_additional.jpg,WOMEN/Tees_Tanks/id_00007274/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_7_additional.jpg,WOMEN/Tees_Tanks/id_00007274/01_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_1_front.jpg,WOMEN/Tees_Tanks/id_00007274/01_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_1_front.jpg,WOMEN/Tees_Tanks/id_00007274/01_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007274/01_1_front.jpg,WOMEN/Tees_Tanks/id_00007274/01_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_3_back.jpg,WOMEN/Tees_Tanks/id_00007274/01_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00007274/01_3_back.jpg,WOMEN/Tees_Tanks/id_00007274/01_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00007274/01_3_back.jpg,WOMEN/Tees_Tanks/id_00007274/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_4_full.jpg,WOMEN/Tees_Tanks/id_00002203/03_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_4_full.jpg,WOMEN/Tees_Tanks/id_00002203/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_4_full.jpg,WOMEN/Tees_Tanks/id_00002203/03_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_2_side.jpg,WOMEN/Tees_Tanks/id_00002203/03_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00002203/03_2_side.jpg,WOMEN/Tees_Tanks/id_00002203/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_2_side.jpg,WOMEN/Tees_Tanks/id_00002203/03_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_1_front.jpg,WOMEN/Tees_Tanks/id_00002203/03_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00002203/03_1_front.jpg,WOMEN/Tees_Tanks/id_00002203/03_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_1_front.jpg,WOMEN/Tees_Tanks/id_00002203/03_7_additional.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00002203/03_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00002203/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00002203/03_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00002203/03_7_additional.jpg,WOMEN/Tees_Tanks/id_00002203/03_1_front.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_2_side.jpg,WOMEN/Dresses/id_00001841/05_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00001841/05_2_side.jpg,WOMEN/Dresses/id_00001841/05_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_2_side.jpg,WOMEN/Dresses/id_00001841/05_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_1_front.jpg,WOMEN/Dresses/id_00001841/05_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_1_front.jpg,WOMEN/Dresses/id_00001841/05_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_1_front.jpg,WOMEN/Dresses/id_00001841/05_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_3_back.jpg,WOMEN/Dresses/id_00001841/05_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_3_back.jpg,WOMEN/Dresses/id_00001841/05_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00001841/05_3_back.jpg,WOMEN/Dresses/id_00001841/05_7_additional.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_7_additional.jpg,WOMEN/Dresses/id_00001841/05_2_side.jpg,TRUE,FALSE
WOMEN/Dresses/id_00001841/05_7_additional.jpg,WOMEN/Dresses/id_00001841/05_1_front.jpg,TRUE,TRUE
WOMEN/Dresses/id_00001841/05_7_additional.jpg,WOMEN/Dresses/id_00001841/05_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00004495/03_3_back.jpg,WOMEN/Blouses_Shirts/id_00004495/03_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00004495/03_3_back.jpg,WOMEN/Blouses_Shirts/id_00004495/03_1_front.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00004495/03_7_additional.jpg,WOMEN/Blouses_Shirts/id_00004495/03_3_back.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00004495/03_7_additional.jpg,WOMEN/Blouses_Shirts/id_00004495/03_1_front.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00004495/03_1_front.jpg,WOMEN/Blouses_Shirts/id_00004495/03_3_back.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00004495/03_1_front.jpg,WOMEN/Blouses_Shirts/id_00004495/03_7_additional.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00006796/03_1_front.jpg,WOMEN/Blouses_Shirts/id_00006796/03_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006796/03_1_front.jpg,WOMEN/Blouses_Shirts/id_00006796/03_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006796/03_3_back.jpg,WOMEN/Blouses_Shirts/id_00006796/03_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006796/03_3_back.jpg,WOMEN/Blouses_Shirts/id_00006796/03_2_side.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006796/03_2_side.jpg,WOMEN/Blouses_Shirts/id_00006796/03_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00006796/03_2_side.jpg,WOMEN/Blouses_Shirts/id_00006796/03_3_back.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00007376/02_1_front.jpg,WOMEN/Sweatshirts_Hoodies/id_00007376/02_7_additional.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00007376/02_1_front.jpg,WOMEN/Sweatshirts_Hoodies/id_00007376/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00007376/02_7_additional.jpg,WOMEN/Sweatshirts_Hoodies/id_00007376/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00007376/02_7_additional.jpg,WOMEN/Sweatshirts_Hoodies/id_00007376/02_2_side.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00007376/02_2_side.jpg,WOMEN/Sweatshirts_Hoodies/id_00007376/02_1_front.jpg,TRUE,FALSE
WOMEN/Sweatshirts_Hoodies/id_00007376/02_2_side.jpg,WOMEN/Sweatshirts_Hoodies/id_00007376/02_7_additional.jpg,TRUE,FALSE
WOMEN/Shorts/id_00003936/01_1_front.jpg,WOMEN/Shorts/id_00003936/01_4_full.jpg,TRUE,TRUE
WOMEN/Shorts/id_00003936/01_4_full.jpg,WOMEN/Shorts/id_00003936/01_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_1_front.jpg,WOMEN/Tees_Tanks/id_00001044/14_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_1_front.jpg,WOMEN/Tees_Tanks/id_00001044/14_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00001044/14_1_front.jpg,WOMEN/Tees_Tanks/id_00001044/14_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_2_side.jpg,WOMEN/Tees_Tanks/id_00001044/14_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_2_side.jpg,WOMEN/Tees_Tanks/id_00001044/14_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00001044/14_2_side.jpg,WOMEN/Tees_Tanks/id_00001044/14_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_7_additional.jpg,WOMEN/Tees_Tanks/id_00001044/14_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_7_additional.jpg,WOMEN/Tees_Tanks/id_00001044/14_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_7_additional.jpg,WOMEN/Tees_Tanks/id_00001044/14_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_3_back.jpg,WOMEN/Tees_Tanks/id_00001044/14_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_3_back.jpg,WOMEN/Tees_Tanks/id_00001044/14_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00001044/14_3_back.jpg,WOMEN/Tees_Tanks/id_00001044/14_7_additional.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00003226/03_1_front.jpg,WOMEN/Tees_Tanks/id_00003226/03_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_1_front.jpg,WOMEN/Tees_Tanks/id_00003226/03_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00003226/03_1_front.jpg,WOMEN/Tees_Tanks/id_00003226/03_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_2_side.jpg,WOMEN/Tees_Tanks/id_00003226/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_2_side.jpg,WOMEN/Tees_Tanks/id_00003226/03_4_full.jpg,TRUE,TRUE
WOMEN/Tees_Tanks/id_00003226/03_2_side.jpg,WOMEN/Tees_Tanks/id_00003226/03_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_4_full.jpg,WOMEN/Tees_Tanks/id_00003226/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_4_full.jpg,WOMEN/Tees_Tanks/id_00003226/03_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_4_full.jpg,WOMEN/Tees_Tanks/id_00003226/03_3_back.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_3_back.jpg,WOMEN/Tees_Tanks/id_00003226/03_1_front.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_3_back.jpg,WOMEN/Tees_Tanks/id_00003226/03_2_side.jpg,TRUE,FALSE
WOMEN/Tees_Tanks/id_00003226/03_3_back.jpg,WOMEN/Tees_Tanks/id_00003226/03_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,TRUE,TRUE
WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,WOMEN/Blouses_Shirts/id_00003112/06_1_front.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,WOMEN/Blouses_Shirts/id_00003112/06_3_back.jpg,TRUE,FALSE
WOMEN/Blouses_Shirts/id_00003112/06_4_full.jpg,WOMEN/Blouses_Shirts/id_00003112/06_7_additional.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_4_full.jpg,MEN/Shirts_Polos/id_00005557/01_1_front.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_4_full.jpg,MEN/Shirts_Polos/id_00005557/01_3_back.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_4_full.jpg,MEN/Sweaters/id_00005557/01_2_side.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_1_front.jpg,MEN/Shirts_Polos/id_00005557/01_4_full.jpg,TRUE,TRUE
MEN/Shirts_Polos/id_00005557/01_1_front.jpg,MEN/Shirts_Polos/id_00005557/01_3_back.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_1_front.jpg,MEN/Sweaters/id_00005557/01_2_side.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_6_flat.jpg,MEN/Shirts_Polos/id_00005557/01_4_full.jpg,TRUE,TRUE
MEN/Shirts_Polos/id_00005557/01_6_flat.jpg,MEN/Shirts_Polos/id_00005557/01_1_front.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_6_flat.jpg,MEN/Shirts_Polos/id_00005557/01_3_back.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_6_flat.jpg,MEN/Sweaters/id_00005557/01_2_side.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_3_back.jpg,MEN/Shirts_Polos/id_00005557/01_4_full.jpg,TRUE,TRUE
MEN/Shirts_Polos/id_00005557/01_3_back.jpg,MEN/Shirts_Polos/id_00005557/01_1_front.jpg,TRUE,FALSE
MEN/Shirts_Polos/id_00005557/01_3_back.jpg,MEN/Sweaters/id_00005557/01_2_side.jpg,TRUE,FALSE
MEN/Sweaters/id_00005557/01_2_side.jpg,MEN/Shirts_Polos/id_00005557/01_4_full.jpg,TRUE,TRUE
MEN/Sweaters/id_00005557/01_2_side.jpg,MEN/Shirts_Polos/id_00005557/01_1_front.jpg,TRUE,FALSE
MEN/Sweaters/id_00005557/01_2_side.jpg,MEN/Shirts_Polos/id_00005557/01_3_back.jpg,TRUE,FALSE
WOMEN/Dresses/id_00006327/02_3_back.jpg,WOMEN/Dresses/id_00006327/02_1_front.jpg,TRUE,TRUE
